Item_ID	Prefix	Noun	Verb	Habitual	Sentence	Context
162352:25	the dealer	dealer	comes	dealer	and, s-, the dealer comes out *-1 okay you know,	###i mean, well, ninety-twos, * granted *-1,###but the new ones, you know###speakerb78.###uh-huh.###speakera79.###fourteen to sixteen is what they go for *t*-1 on the lot,###speakerb80.###right.###speakera81.###so all the depreciation has been taken *-1 off
162385:6	the pay	pay	is	pay	the pay isn't fabulous,	###but, uh, i don't know,### if, if, uh, it seems *-1 to be,###speakera1.###uh, so, uh, what are your benefits like *t*-1 at your job,###and how do you feel *t*-1 about them?###speakerb2.###uh, pretty good, actually.###i work for hewlett packard###and they have, uh, a pretty good, uh, benefits package.###in fact, they're, they're kind of known *-1, uh, for *-1 having good benefits.
162473:24	the dental plan	plan	is	plan	and, and the dental plan is fabulous.	###right.###speakera39.###wow.###speakerb40.###and,###speakera41.###well, that sounds like you must feel really good about it.###speakerb42.###yeah,###yeah,
162496:111	my sort of, quote, real job	job	does	job	and i get no benefits from them, at to the part time work although, they pay better *ich*-1 per hour than my, my sort of, quote, real job does.	###so, i guess nothing.###it's fabulous.###speakera49.###wow.###speakerb50.###uh, the,###what about you?###speakera51.###well, i, uh, work in washington at the naval research laboratory.###i also have a part time job at a law firm
162543:22	my company	company	is	company	one of the things with my company is that they've, uh, got a reputation for a lot of job security	###that's for sure,### and, uh, but, you know the-, there are other things that you get *t*-1 when you work for the government *t*-2 i-, uh, in, in terms of, uh, more relaxed atmosphere.###speakerb66.###yeah.###speakera67.###it *exp*-3's really nice * to be, for me, anyway, * to be able *-4 to work in, uh, a research atmosphere, uh, where i don't have *-1 to, uh, uh, you know, worry about, uh, academics or anything like that *t*-2,###and, so i'm, i'm really kind of happy about that end of, of things.###it's, uh,###speakerb68.###yeah,
162635:38	gang warfare	warfare	follows	warfare	uh, it seems *-2 to be that, uh, gang warfare follows very rapidly on the heels of poverty conditions.	###speakera13.###uh-huh.###speakerb14.###uh, but it's on the uprise, especially in a lot of the, uh, outlying agricultural towns. uh, because you end up *-1 having a lot of gangs forming, uh, largely around the hispanic core.###speakera15.###uh-huh.###speakerb16.###speakera17.###uh-huh.###speakerb18.
162712:39	d c	c	is	c	and, uh, of course, the mayor, uh, of d c is having a real problem, uh, * trying *-1 to,	###yeah,###there aren't that many, places that *t*-1 are safe from that sort of thing nowadays.###speakera43.###speakerb44.###speakera45.###right.###and it's pretty bad when they're using metal detectors in school *t*-1###speakerb46.###uh-huh.###speakera47.
162715:37	the solution	solution	is	solution	i don't know what, what the solution is *t*-1.	###speakerb44.###speakera45.###right.###and it's pretty bad when they're using metal detectors in school *t*-1###speakerb46.###uh-huh.###speakera47.###and, uh, of course, the mayor, uh, of d c is having a real problem, uh, * trying *-1 to,###what do you do *t*-2 * to, to reduce crime in a, in a major city like d c where it's a way of life for everybody *t*-1.### it's, uh, i would hate *-1 to have *-2 to wrestle with that problem.
162780:72	alcohol	alcohol	is	alcohol	but then, the more 0 i thought about it *t*-1, the more sense it made *t*-2, is that, uh, alcohol is as bad a drug as anything else.	### the, the social, the other social problems wouldn't, wouldn't go away.###speakera71.###right.###speakerb72.###uh,###speakera73.###they've always been with us.###speakerb74.###i mean, there's, there's been a lot of, uh,###and i used *-1 to think that this whole argument was completely bogus,
162821:24	a unanimous decision	decision	is	decision	at times i feel that a unanimous decision is warranted, especially in cases in which there's no smoking gun *t*-1.	###yeah,###it's that * the younger 0 they are *t*-2, they tend *-1 to be more conservative for some statistical oddball reason,###and they kind of liked me.###i looked conser-, and all that stuff###and they,###i don't know what they saw *t*-1 in me,###but they saw it.###but, uh, back to the issue,### is, uh,###i don't know,
162858:56	justice	justice	is	justice	well, i mean, i think that there are many cases in our judicial system where justice is not served *-2 *t*-1.	###speakera13.###no,###i'm not *?*.###speakerb14.###a, uh, fellow when he was much younger *t*-2, uh, was tried *-1 and convicted *-1 and sentenced *-1 to death.###fortunately, in his case, the death penalty was revoked *-1### and, uh, so he served out his, his sentence until it was discovered by a fellow who *t*-1 was making a documentary called * the thin blue line that this guy had basically gotten railroaded *-2 through the judicial system.###the case was reopened *-1###and he was exonerated *-1.###speakera15.
162920:28	my sister	sister	has	sister	i, uh, my sister has a, she just had a baby,	### i guess i guess 0 we can start.###uh,###speakera11.###okay.###speakerb12.###speakera13.###okay.###speakerb14.###no,### i don't, i don't have any kids.
163101:6	our state	state	does	state	our state doesn't yet, say that	###that's interesting.###speakera81.###so,###speakerb82.###do you have *-1 to have any special training?###speakera83.###not,###it depends on the state 0 you live *t*-1 actually.###some laws absolutely prohibit it.###some states, uh, say that you have *-1 to be a certified teacher in order *-1 to do that.
163126:10	the prosecuting attorney	attorney	presents	attorney	and the prosecuting attorney presents his evidence	###but we don't,###speakerb88.###so, you've never had,###speakera1.###right,###uh, actually i lived over in europe for a couple of years,###i lived in germany###and in germany they don't have the jury system.###what they do *t*-1 is they have, uh, three judges, basically.###and you get up there
163127:10	your defense attorney	attorney	presents	attorney	and your defense attorney presents their evidence	###speakerb88.###so, you've never had,###speakera1.###right,###uh, actually i lived over in europe for a couple of years,###i lived in germany###and in germany they don't have the jury system.###what they do *t*-1 is they have, uh, three judges, basically.###and you get up there###and the prosecuting attorney presents his evidence
163130:38	our judicial system	system	is	system	ou-, ou-, our judicial system is in such total chaos.	###right,###uh, actually i lived over in europe for a couple of years,###i lived in germany###and in germany they don't have the jury system.###what they do *t*-1 is they have, uh, three judges, basically.###and you get up there###and the prosecuting attorney presents his evidence###and your defense attorney presents their evidence###and those three guys take the evidence, go off, figure it out and then come back and say whether you're guilty or not.###speakerb2.
163146:50	mercedes	mercedes	is	mercedes	and what they've done *t*-1 is they've bought mercedes after mercedes after mercedes is what they've done *t*-2,	###they were all murdered *-1.###speakera5.###uh-huh.###speakerb6.###all the people signed confessions,###they went to a trial by jury.###they been trying these people now for twenty-two years, ever since i was a child.###speakera7.###wow.###speakerb8.
163151:117	their evidence	evidence	is	evidence	i-, if they did it with the, uh, just the judges, the police have *-1 to do a lot better job of *-2 making * sure that their evidence is airtight	###they went to a trial by jury.###they been trying these people now for twenty-two years, ever since i was a child.###speakera7.###wow.###speakerb8.###and what they've done *t*-1 is they've bought mercedes after mercedes after mercedes is what they've done *t*-2,###* has nothing 0 * to do *t*-1 with justice whatsoever.###speakera9.###well, you know, it's, it's one of those things,###i mean, uh, uh, i would have *-1 to look at it.
163156:54	the lawyer	lawyer	jumps	lawyer	and, you know, you wouldn't have this, uh, uh, theatrics where the lawyer jumps up and presents it to the, to the jury *t*-1	###and what they've done *t*-1 is they've bought mercedes after mercedes after mercedes is what they've done *t*-2,###* has nothing 0 * to do *t*-1 with justice whatsoever.###speakera9.###well, you know, it's, it's one of those things,###i mean, uh, uh, i would have *-1 to look at it.### i-, if they did it with the, uh, just the judges, the police have *-1 to do a lot better job of *-2 making * sure that their evidence is airtight###because the judges sitting in that kind of stuff day after day, they know all the procedures,###they know what *t*-1's good and what *t*-2 isn't *?*,###they'd be able *-1 to say, i'm sorry,###you can't use this as, uh, evidence, you know, because it was either illegally obtained *-1 or whatever
